29,Script_Absolute_Power.txt.txt,0.002200809,0.001249108,0.216809422,0.001011182,0.00267666,0.002914585,0.002200809,0.012431596,0.005055912,0.006959315,0.000535332,0.001011182,0.016952177
30,Script_After_School_Special.txt.txt,0.010953382,0.000788644,0.136084823,0.001840168,0.002190676,0.001139152,0.004644234,0.002541185,0.000788644,0.000788644,0.000788644,0.001840168,0.004293726
31,Script_Army_of_Darkness.txt.txt,0.008052841,0.006605139,0.155356497,0.002623959,0.004433587,0.003709736,0.01927253,0.001538183,0.002262034,0.004795512,0.00334781,0.000814332,0.022529859
32,Script_Agnes_of_God.txt.txt,0.001904122,0.001904122,0.221886201,0.003248208,0.069108423,0.001008065,0.002352151,0.001008065,0.001008065,0.001008065,0.002352151,0.001008065,0.020721326
33,Script_Austin_Powers_-_International_Man_of_Mystery.txt.txt,0.001612903,0.006630824,0.227419355,0.002329749,0.001612903,0.001612903,0.008781362,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.030286738
34,Script_Arbitrage.txt.txt,0.090782123,0.001396648,0.279484792,0.001396648,0.003258845,0.008845438,0.002017381,0.002638113,0.002017381,0.002638113,0.001396648,0.001396648,0.005741775
35,Script_American_Werewolf_in_London.txt.txt,0.00177305,0.004925138,0.313041765,0.00177305,0.00177305,0.00177305,0.069542947,0.002561072,0.004137116,0.003349094,0.004137116,0.008077226,0.00571316
36,Script_American_President_The.txt.txt,0.008581033,0.002565464,0.222664544,0.001150035,0.001150035,0.001503892,0.001857749,0.000796178,0.001503892,0.000796178,0.002211607,0.001150035,0.007519462
37,Script_An_Education.txt.txt,0.002342704,0.001450245,0.191543954,0.001004016,0.001004016,0.004573851,0.050535475,0.002788934,0.001896475,0.001004016,0.006358768,0.001004016,0.017068273
38,Script_2001_A_Space_Odyssey.txt.txt,0.002543036,0.005672926,0.212245696,0.003325509,0.002543036,0.003325509,0.005672926,0.001760563,0.002543036,0.001760563,0.001760563,0.003325509,0.014280125
39,Script_Adventures_of_Buckaroo_Banzai_Across_the_Eighth_Dimension_The.txt.txt,0.021275092,0.000636132,0.23812553,0.000636132,0.001201583,0.002615211,0.000636132,0.000636132,0.002332485,0.000636132,0.000636132,0.001484309,0.02325417
